Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,United Arab Emirates,31.5,6000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Vietnam,12.6,945.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,New Zealand,11.25,2040.64,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Germany,10.31,2970.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Singapore,8.59,1033.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Hong Kong, China",8.31,333.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,India,2.4,196.075,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Australia,0.56,51.5005,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Sri Lanka,0.32,27.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Myanmar,0.31,26.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,China,0.31,27.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Philippines,0.09,1.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Netherlands,0.06,3.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2015,Czech Republic,0.01,4.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009, World,626.16,161719.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Canada,252.02,51500.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,United States,118.16,29414.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Japan,94.95,22158.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Korea, Rep.",34.12,4000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Lao PDR,31.41,17790.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Germany,28.04,19202.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Belgium,21.73,5000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,United Kingdom,14.66,1600.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Other Asia, nes",11.04,900.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,New Zealand,7.71,2000.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Nepal,3.56,515.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Egypt, Arab Rep.",2.96,5973.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Switzerland,2.1,300.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Singapore,1.11,542.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Myanmar,1.01,64.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Papua New Guinea,0.98,643.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Hong Kong, China",0.46,76.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,United Arab Emirates,0.15,34.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Syrian Arab Republic,0.0,2.0,Kg
Thailand,Export,90111,"Coffee, not roasted or decaffeinated",2009,Tanzania,0.0,6.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009, World,75915.25,24103100.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Canada,52741.51,15915600.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Japan,13495.96,5257620.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Germany,2583.11,707069.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Spain,1767.14,717588.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Sweden,875.45,34509.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,United Kingdom,858.41,214548.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Belgium,729.17,271865.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Portugal,584.49,206695.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Other Asia, nes",523.45,219830.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Ecuador,521.22,268950.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Italy,407.85,47968.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Australia,235.65,52996.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Finland,118.81,36260.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Russian Federation,88.3,6400.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Korea, Rep.",85.34,25609.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Nicaragua,51.75,18779.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,China,43.84,17572.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Peru,33.55,19200.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Netherlands,30.81,14505.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Indonesia,30.75,11305.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Switzerland,26.95,20900.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Bermuda,16.52,2920.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Singapore,13.5,3000.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,India,11.05,5202.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Mexico,7.66,500.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Jordan,6.58,1128.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Cayman Islands,5.7,681.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Greece,5.0,453.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,United Arab Emirates,4.86,717.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Saudi Arabia,4.12,688.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,Jamaica,3.8,690.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2009,"Bahamas, The",2.95,1391.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015, World,179856.22,35422700.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Canada,116645.13,24789600.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Japan,29283.14,3319830.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Mexico,11471.83,3349190.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Korea, Rep.",4693.82,538426.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Germany,3151.26,641136.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Costa Rica,1910.77,404696.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Other Asia, nes",1890.11,273765.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,China,1110.8,150463.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Switzerland,1059.19,154331.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Australia,951.23,140945.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Belgium,853.4,208639.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,United Kingdom,778.17,125367.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,New Zealand,728.01,123284.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Spain,658.54,255571.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Nicaragua,540.64,249586.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Dominican Republic,496.06,77999.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Jamaica,437.89,91103.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Saudi Arabia,370.64,65204.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,United Arab Emirates,364.12,75578.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Hong Kong, China",247.84,33200.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Malaysia,192.89,39526.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Lebanon,163.14,20966.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Chile,154.7,22824.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Netherlands,146.76,23468.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Kuwait,145.39,18811.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Vietnam,130.68,29442.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Finland,107.07,19367.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Ireland,106.13,18975.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Indonesia,94.95,18000.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Singapore,92.56,22675.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Argentina,88.39,13522.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,France,72.39,11085.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Thailand,66.33,10147.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Bahrain,62.15,8437.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Macao,60.55,1498.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Hungary,59.25,7300.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Qatar,58.77,5997.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Jordan,52.33,8227.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Italy,51.67,9283.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Bermuda,49.68,8337.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Sweden,49.66,8053.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,"Bahamas, The",38.83,6496.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Cayman Islands,33.74,3652.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,India,23.59,3600.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Greece,20.45,3312.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,South Africa,16.55,1810.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Turkey,13.35,1980.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Aruba,13.26,1353.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Russian Federation,12.52,1968.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Lithuania,11.93,1217.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Denmark,10.5,1380.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Czech Republic,4.85,495.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Cyprus,3.04,809.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Guatemala,3.0,181.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2015,Curaçao,2.62,593.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2019, World,130577.47,26040100.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2019,Canada,87020.69,19109800.0,Kg
United States,Export,90111,"Coffee, not roasted or decaffeinated",2019,Germany,7461.89,1683070.0,Kg
